Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Marta Maggetti,4,IQFOIL Fem,15.0,G,13,,131.0,91.0,European Championship 2021 - Gold Fleet & Medal Race,R2
sharon kantor,4,IQFOIL Fem,7.0,G,14,,139.0,93.0,European Championship 2021 - Gold Fleet & Medal Race,R2
Lola Sorin,4,IQFOIL Fem,5.0,G,15,,138.0,100.0,European Championship 2021 - Gold Fleet & Medal Race,R2
Mariana Aguilar-Chavez-Peon,4,IQFOIL Fem,3.0,G,16,,145.2,105.2,European Championship 2021 - Gold Fleet & Medal Race,R2
Helle Oppedal,4,IQFOIL Fem,5.0,G,17,,153.5,105.5,European Championship 2021 - Gold Fleet & Medal Race,R2
Naama Gazit,4,IQFOIL Fem,7.0,G,18,,166.0,115.0,European Championship 2021 - Gold Fleet & Medal Race,R2
lena erdil,4,IQFOIL Fem,9.0,G,19,,190.0,130.0,European Championship 2021 - Gold Fleet & Medal Race,R2
marion Mortefon,4,IQFOIL Fem,15.0,G,20,,192.0,133.0,European Championship 2021 - Gold Fleet & Medal Race,R2
manon Pianazza,4,IQFOIL Fem,1.0,G,21,,209.0,144.0,European Championship 2021 - Gold Fleet & Medal Race,R2
Delphine Cousin,4,IQFOIL Fem,17.0,G,22,,253.0,151.0,European Championship 2021 - Gold Fleet & Medal Race,R2
Giorgia Speciale,4,IQFOIL Fem,15.0,G,23,,228.0,153.0,European Championship 2021 - Gold Fleet & Medal Race,R2
Alice Read,4,IQFOIL Fem,9.0,G,24,,272.0,160.0,European Championship 2021 - Gold Fleet & Medal Race,R2
Gibson Alysia,4,IQFOIL Fem,5.0,G,25,,251.0,163.0,European Championship 2021 - Gold Fleet & Medal Race,R2
Giovanna Prada,4,IQFOIL Fem,7.0,G,26,,252.0,167.0,European Championship 2021 - Gold Fleet & Medal Race,R2
Ambar Papazian,4,IQFOIL Fem,29.0,G,27,,246.0,176.0,European Championship 2021 - Gold Fleet & Medal Race,R2
